post_id,fk_user_id,post_type,title,content,hashtags,location,manual_label,likes,spam_flag,rating,created_at
Pbc9b8cf4,Ud58d14fa,recommendation,My Travel Story,Highly recommend this destination.,#food,Museu Nacional de História Natural,recommendation,291,0,3.03,2023-06-06
Pf82c8d1c,Ucaf97a16,cultural_info,My Travel Story,The food was delicious!,#culture,Morro do Moco,recommendation,200,1,1.03,2023-06-06
P17c98488,Ubf1c4de2,cultural_info,Amazing Experience,Highly recommend this destination.,#beach,Ilha do Mussulo,feedback,171,1,2.15,2023-01-26
Pb139b2db,U15ee66ca,travel_tip,Amazing Experience,Highly recommend this destination.,#nature,Quicama National Park,cultural_info,285,0,3.47,2023-05-27
P1f28fe1c,Udba51cdf,cultural_info,Amazing Experience,Visited a wonderful place!,#food,Praia Morena,travel_tip,265,0,4.92,2023-06-23
P3a6d535f,Udef1ca49,cultural_info,Cultural Insights,Visited a wonderful place!,#beach,Praia Morena,feedback,3,1,3.53,2023-01-04
P21220541,U6363ae56,recommendation,Tips for Travelers,Visited a wonderful place!,#beach,Ilha do Mussulo,recommendation,288,0,2.04,2023-01-21
P51a5e8e2,U8a1f2e59,travel_tip,Tips for Travelers,The food was delicious!,#food,Quicama National Park,travel_tip,230,0,3.54,2024-05-17
Pb3e55ae3,U646e10bc,cultural_info,Cultural Insights,Had an unforgettable adventure.,#culture,Morro do Moco,travel_tip,274,0,3.16,2023-08-18
P2964e680,U410389a7,cultural_info,My Travel Story,Had an unforgettable adventure.,#adventure,Morro do Moco,cultural_info,378,0,4.12,2024-03-18
P84c323e2,U675505e0,cultural_info,My Travel Story,Visited a wonderful place!,#culture,Kalandula Falls,feedback,205,0,1.43,2023-12-28
P74b16c2d,U4442fbd1,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#culture,Ilha do Mussulo,travel_tip,227,1,4.04,2024-04-19
P51af33fd,Uaf9fb74e,cultural_info,Cultural Insights,Had an unforgettable adventure.,#beach,Ilha do Mussulo,feedback,125,0,3.17,2023-07-15
P02a55475,Ueb13e879,feedback,Cultural Insights,Had an unforgettable adventure.,#nature,Kalandula Falls,cultural_info,329,0,4.85,2023-08-07
Pf453a0b8,U26da7a13,feedback,Tips for Travelers,Visited a wonderful place!,#nature,Ilha do Mussulo,travel_tip,153,1,2.37,2023-02-22
P730a2a3f,Uf62bab03,feedback,Cultural Insights,Highly recommend this destination.,#food,Kalandula Falls,travel_tip,92,1,3.53,2023-01-25
P3059f313,U4cf9a4b6,feedback,Tips for Travelers,Highly recommend this destination.,#adventure,Ilha do Mussulo,feedback,328,1,4.73,2024-08-11
P9a0f9e9d,U0f2ab2a0,feedback,My Travel Story,Had an unforgettable adventure.,#adventure,Kalandula Falls,feedback,444,0,1.41,2024-05-13
Pb3577b51,U883631ee,recommendation,Amazing Experience,Visited a wonderful place!,#travel,Praia Morena,recommendation,471,0,4.75,2023-12-06
P93171a94,U6dc7e9d9,recommendation,Cultural Insights,The food was delicious!,#beach,Ilha do Mussulo,feedback,490,0,3.75,2023-11-11
P8ec2cd5b,Ubd3bba31,recommendation,Cultural Insights,The food was delicious!,#nature,Kalandula Falls,travel_tip,173,0,1.27,2023-10-24
Pcc9ecc86,Uf4c6edb1,recommendation,My Travel Story,Highly recommend this destination.,#beach,Kalandula Falls,recommendation,272,1,2.2,2023-06-12
Ped625ad3,U57a7ded8,travel_tip,Cultural Insights,Highly recommend this destination.,#travel,Ilha do Mussulo,feedback,465,1,3.83,2023-04-10
P7f0338ee,Ucb846cfe,recommendation,My Travel Story,Had an unforgettable adventure.,#culture,Kalandula Falls,travel_tip,87,0,1.27,2024-08-23
P98095b51,Ua80fc15e,cultural_info,Tips for Travelers,Highly recommend this destination.,#culture,Praia Morena,travel_tip,484,0,3.33,2023-12-14
Pb328b21d,U7af6a77d,cultural_info,Amazing Experience,Highly recommend this destination.,#beach,Quicama National Park,cultural_info,346,1,2.38,2023-06-03
Paf6c1d5f,U54eb58c5,feedback,Cultural Insights,The food was delicious!,#food,Praia Morena,cultural_info,308,1,3.48,2023-01-17
Pa7476948,U80b3a644,travel_tip,My Travel Story,The food was delicious!,#adventure,Morro do Moco,cultural_info,266,0,1.18,2024-05-16
P48ef825c,U1d72ba46,feedback,Amazing Experience,Highly recommend this destination.,#food,Museu Nacional de História Natural,cultural_info,229,1,4.49,2023-12-12
P1d4fe085,Ud346e487,cultural_info,Tips for Travelers,Visited a wonderful place!,#adventure,Quicama National Park,recommendation,66,0,4.89,2024-08-10
Pcbd2c26c,U6c7c248e,cultural_info,Tips for Travelers,Highly recommend this destination.,#culture,Kalandula Falls,travel_tip,18,0,4.88,2024-01-20
P14289cbc,U9a9024ad,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#food,Museu Nacional de História Natural,feedback,482,0,4,2023-09-25
P303ea861,U6694dee0,feedback,Tips for Travelers,The food was delicious!,#adventure,Praia Morena,travel_tip,470,0,1.52,2023-11-23
P2bd40025,Ua984e6aa,recommendation,Amazing Experience,Highly recommend this destination.,#travel,Morro do Moco,recommendation,90,0,4.03,2023-03-08
Paee2a68b,Ue7f01df0,feedback,Amazing Experience,Visited a wonderful place!,#travel,Ilha do Mussulo,recommendation,377,0,1.1,2023-03-14
P7dbee88f,U8039592e,travel_tip,Cultural Insights,Visited a wonderful place!,#nature,Praia Morena,recommendation,360,0,1.09,2023-07-24
P339f2225,U019985a4,recommendation,My Travel Story,Visited a wonderful place!,#food,Praia Morena,recommendation,221,0,2.29,2023-08-04
Pf1bb314e,U4c09cf9a,recommendation,Tips for Travelers,The food was delicious!,#food,Quicama National Park,feedback,243,0,2.95,2024-05-22
P3427077b,U248b9901,feedback,Tips for Travelers,The food was delicious!,#food,Ilha do Mussulo,recommendation,226,0,4.08,2024-06-03
P6b597d18,U31ee1a4b,recommendation,My Travel Story,Highly recommend this destination.,#adventure,Morro do Moco,feedback,358,0,3.73,2023-03-19
P182e6aa6,U500c8bc4,feedback,Cultural Insights,Highly recommend this destination.,#beach,Kalandula Falls,cultural_info,307,1,2.78,2024-06-02
P3b460f6f,U48a70c29,cultural_info,My Travel Story,Had an unforgettable adventure.,#adventure,Museu Nacional de História Natural,feedback,271,0,2.09,2023-09-15
P54f3d4e3,Uc8a1bcc3,feedback,Amazing Experience,Visited a wonderful place!,#travel,Kalandula Falls,cultural_info,462,0,4.99,2024-03-16
Pfb31615d,Udc88e7eb,travel_tip,Amazing Experience,Visited a wonderful place!,#adventure,Quicama National Park,cultural_info,357,0,2.7,2024-08-05
P27a07c77,U71a19fb3,cultural_info,Tips for Travelers,The food was delicious!,#food,Kalandula Falls,cultural_info,255,0,2.81,2024-05-15
P5c05f439,U4971234c,feedback,My Travel Story,Highly recommend this destination.,#travel,Ilha do Mussulo,cultural_info,209,1,1.65,2024-04-17
Pe5007fff,Uc97f575a,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#culture,Morro do Moco,feedback,377,1,4.18,2024-03-05
P41da3e5f,Ua50aec9f,recommendation,My Travel Story,The food was delicious!,#culture,Ilha do Mussulo,feedback,204,0,3.77,2023-01-15
Pafac0025,U31340ff4,feedback,My Travel Story,Highly recommend this destination.,#beach,Praia Morena,recommendation,200,1,1.88,2023-06-03
P4ea9b796,U596c102d,cultural_info,My Travel Story,Visited a wonderful place!,#culture,Kalandula Falls,feedback,155,0,1.33,2023-08-22
Pc06a8d56,U1ca0310a,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#culture,Morro do Moco,travel_tip,496,0,3.72,2023-12-28
P2f1882db,Ub794918e,recommendation,Amazing Experience,The food was delicious!,#food,Kalandula Falls,cultural_info,72,0,3.62,2024-06-15
P37de6174,U5ed89278,travel_tip,My Travel Story,Had an unforgettable adventure.,#culture,Praia Morena,cultural_info,323,0,2.09,2023-12-13
Pb1f5a692,Ud8d76133,cultural_info,Tips for Travelers,Visited a wonderful place!,#nature,Morro do Moco,cultural_info,174,0,4.8,2023-05-12
P106b26f4,U18dd75bf,travel_tip,Amazing Experience,Visited a wonderful place!,#culture,Museu Nacional de História Natural,travel_tip,126,0,1.6,2023-12-01
P0f1525f2,Ua80fc15e,feedback,Cultural Insights,Had an unforgettable adventure.,#adventure,Quicama National Park,cultural_info,295,0,2.73,2023-07-19
P6d80503d,Ua2adc776,feedback,Cultural Insights,Highly recommend this destination.,#food,Quicama National Park,feedback,416,0,4.77,2024-05-15
P29b75d7c,U6363ae56,travel_tip,Amazing Experience,The food was delicious!,#nature,Praia Morena,travel_tip,384,0,2.68,2023-11-26
P1cb76029,U2cf311f1,travel_tip,Tips for Travelers,The food was delicious!,#travel,Kalandula Falls,travel_tip,398,0,3.55,2023-10-10
Pc674dff1,Ufc496ce7,feedback,Cultural Insights,Visited a wonderful place!,#culture,Morro do Moco,feedback,324,0,2.59,2023-12-02
P7194202a,U571ba6e7,travel_tip,My Travel Story,The food was delicious!,#adventure,Kalandula Falls,cultural_info,309,0,2.1,2023-07-12
P621d7ae3,U6d33a3bb,recommendation,Cultural Insights,Visited a wonderful place!,#food,Morro do Moco,cultural_info,127,1,4.94,2024-03-09
P657c953c,U87fc3836,recommendation,Cultural Insights,The food was delicious!,#beach,Morro do Moco,cultural_info,12,0,2.64,2024-03-07
Pc383b43b,Udc88e7eb,cultural_info,Tips for Travelers,Highly recommend this destination.,#culture,Ilha do Mussulo,travel_tip,284,0,4.58,2024-03-30
P7a70cfaa,U000ee273,cultural_info,Amazing Experience,The food was delicious!,#culture,Museu Nacional de História Natural,feedback,361,1,1.92,2023-10-19
P6f85e843,Ucf77697d,feedback,Cultural Insights,Visited a wonderful place!,#travel,Praia Morena,cultural_info,282,1,1.85,2024-01-13
P34140975,U12b5e19b,cultural_info,Tips for Travelers,Visited a wonderful place!,#food,Kalandula Falls,cultural_info,202,0,1.12,2023-12-01
P64f7ae8b,U646e10bc,recommendation,Cultural Insights,The food was delicious!,#nature,Quicama National Park,recommendation,452,0,3.61,2023-05-16
P105a064f,Ue443856d,recommendation,Amazing Experience,Highly recommend this destination.,#beach,Praia Morena,feedback,481,0,2.47,2023-04-05
P32db605e,Ucb846cfe,cultural_info,Cultural Insights,The food was delicious!,#travel,Kalandula Falls,cultural_info,384,0,4.46,2024-05-19
Pf9275f34,U8154d889,recommendation,Tips for Travelers,Had an unforgettable adventure.,#food,Morro do Moco,recommendation,416,0,2.89,2024-04-04
P123fdbc1,U91c9be70,recommendation,Cultural Insights,Highly recommend this destination.,#beach,Praia Morena,recommendation,26,0,4.87,2024-05-05
P8123187c,U91c15f49,recommendation,My Travel Story,Highly recommend this destination.,#beach,Morro do Moco,cultural_info,165,1,1.74,2024-02-10
Pf3d1fef0,U6c7c248e,cultural_info,Tips for Travelers,Visited a wonderful place!,#food,Ilha do Mussulo,travel_tip,281,0,4.47,2023-02-11
P344f7f78,Uf62bab03,recommendation,My Travel Story,Highly recommend this destination.,#nature,Kalandula Falls,recommendation,178,0,4.11,2024-08-18
P81b3c917,U6c9ace8a,cultural_info,My Travel Story,Had an unforgettable adventure.,#beach,Morro do Moco,recommendation,468,0,4.08,2023-09-30
P9dc44b31,U5b776f22,cultural_info,Tips for Travelers,Highly recommend this destination.,#beach,Quicama National Park,cultural_info,171,0,4.38,2023-12-01
Pa45dda07,U28f39f3c,cultural_info,Tips for Travelers,Visited a wonderful place!,#food,Museu Nacional de História Natural,travel_tip,14,1,4.04,2024-06-08
P5be4e3bb,Ud0c650ee,travel_tip,My Travel Story,Highly recommend this destination.,#travel,Praia Morena,travel_tip,411,0,3.5,2023-07-30
P58e043b1,Uf62bab03,cultural_info,My Travel Story,The food was delicious!,#adventure,Kalandula Falls,recommendation,331,0,1.52,2024-08-03
P2f674d6a,U0391faa2,cultural_info,My Travel Story,Visited a wonderful place!,#adventure,Praia Morena,feedback,424,0,1.13,2023-12-08
Pb86090f5,U26d29648,travel_tip,Tips for Travelers,The food was delicious!,#culture,Kalandula Falls,feedback,471,1,4.68,2024-05-06
Pb3ca2531,U57a7ded8,cultural_info,My Travel Story,Visited a wonderful place!,#nature,Praia Morena,recommendation,436,0,3.47,2023-02-21
P12e23c84,Uaab5e3cd,recommendation,Cultural Insights,Visited a wonderful place!,#adventure,Kalandula Falls,travel_tip,373,0,4.19,2023-04-10
Pfe12d79a,Udd75bbfa,cultural_info,My Travel Story,Highly recommend this destination.,#culture,Ilha do Mussulo,cultural_info,38,0,2.93,2024-03-03
P61b007f9,Ud78fdf34,recommendation,Cultural Insights,Visited a wonderful place!,#travel,Museu Nacional de História Natural,feedback,134,1,1.47,2023-07-29
Pd6b6419d,Ue3a0986a,recommendation,Tips for Travelers,Highly recommend this destination.,#travel,Praia Morena,recommendation,371,0,1.5,2024-04-11
Pf1a37f47,U1b41827f,cultural_info,Cultural Insights,Visited a wonderful place!,#food,Quicama National Park,travel_tip,32,0,3.74,2023-08-09
Pf7d82916,U0551b034,travel_tip,Tips for Travelers,Visited a wonderful place!,#travel,Kalandula Falls,travel_tip,425,1,2.72,2024-02-27
P11bdad3a,U10cfab76,recommendation,Amazing Experience,Visited a wonderful place!,#adventure,Ilha do Mussulo,cultural_info,368,1,1.8,2023-07-27
Pc77dc639,U8c0b1057,cultural_info,Amazing Experience,The food was delicious!,#beach,Morro do Moco,travel_tip,414,0,2.97,2023-02-15
P5d106448,U48289f69,travel_tip,Tips for Travelers,Highly recommend this destination.,#food,Ilha do Mussulo,recommendation,146,0,1.26,2023-04-01
P1668a442,Uf4ab76d8,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#nature,Morro do Moco,cultural_info,337,0,3.33,2024-07-18
P1f5e3aba,Ufe42197c,feedback,Cultural Insights,The food was delicious!,#culture,Morro do Moco,travel_tip,190,1,2.08,2023-12-22
Pe91692ec,Ue7f56099,cultural_info,My Travel Story,Had an unforgettable adventure.,#food,Quicama National Park,travel_tip,184,1,4.19,2023-03-30
P199c7bd5,Ue85aa9bc,cultural_info,My Travel Story,The food was delicious!,#adventure,Ilha do Mussulo,travel_tip,230,0,2.24,2023-02-13
P8ec0aa9e,U7fc9f924,feedback,Cultural Insights,Highly recommend this destination.,#nature,Morro do Moco,feedback,422,1,2.82,2023-03-25
P1e735d71,Uba9da8b2,travel_tip,Amazing Experience,Visited a wonderful place!,#nature,Praia Morena,recommendation,130,0,1.05,2023-08-21
P5005b779,U5f8b3c1f,cultural_info,Tips for Travelers,Visited a wonderful place!,#adventure,Ilha do Mussulo,cultural_info,280,1,1.29,2024-06-19
P2f0293e0,U2a7f02e4,travel_tip,My Travel Story,The food was delicious!,#food,Kalandula Falls,recommendation,115,1,2.57,2023-06-09
Pa443fd32,Uee4f16b7,feedback,Amazing Experience,Visited a wonderful place!,#culture,Morro do Moco,recommendation,355,0,2.92,2023-09-05
P4b0e59f0,Ucb846cfe,travel_tip,Cultural Insights,Highly recommend this destination.,#nature,Ilha do Mussulo,recommendation,487,0,3.4,2023-01-25
Ped9cccb1,U96478c61,recommendation,Cultural Insights,Visited a wonderful place!,#beach,Morro do Moco,recommendation,34,0,2.17,2024-04-08
P41227660,Ua50aec9f,recommendation,Tips for Travelers,The food was delicious!,#food,Kalandula Falls,recommendation,357,0,3.78,2023-12-18
P2a441223,U04a845a7,cultural_info,My Travel Story,The food was delicious!,#culture,Quicama National Park,travel_tip,325,0,4.44,2024-05-18
P4828e58f,Uba27d3dc,travel_tip,Cultural Insights,The food was delicious!,#travel,Museu Nacional de História Natural,travel_tip,440,1,4.12,2024-07-05
P6eb13e57,Ud0c650ee,recommendation,Tips for Travelers,The food was delicious!,#food,Kalandula Falls,recommendation,194,0,1.16,2024-05-14
P6fc47794,U000ee273,recommendation,Tips for Travelers,The food was delicious!,#nature,Praia Morena,recommendation,125,0,2.92,2024-04-10
P189166ab,U15506c29,cultural_info,My Travel Story,Had an unforgettable adventure.,#travel,Museu Nacional de História Natural,cultural_info,282,1,1.42,2023-08-10
Pad1f9a04,U668c8edd,travel_tip,Amazing Experience,Visited a wonderful place!,#food,Morro do Moco,recommendation,478,1,1.97,2023-03-12
P80b04714,U9cef64f7,feedback,Tips for Travelers,The food was delicious!,#food,Quicama National Park,travel_tip,410,0,4.95,2023-09-17
Pc23834da,U7c549a4c,recommendation,Tips for Travelers,Highly recommend this destination.,#culture,Museu Nacional de História Natural,feedback,20,0,1.57,2023-12-06
P46a77411,U32358eef,recommendation,My Travel Story,Visited a wonderful place!,#beach,Kalandula Falls,travel_tip,127,0,3,2024-02-01
Pe483ae12,U7bcd4930,feedback,Tips for Travelers,Visited a wonderful place!,#adventure,Morro do Moco,feedback,174,1,3.47,2023-08-23
P4b06f8e9,U43f23a42,travel_tip,Amazing Experience,Visited a wonderful place!,#beach,Morro do Moco,feedback,379,0,3.81,2024-03-24
P675bfb30,Ue443856d,cultural_info,Tips for Travelers,Visited a wonderful place!,#food,Quicama National Park,cultural_info,325,0,3.24,2024-03-04
Pc534d21f,U41e3354d,recommendation,Cultural Insights,Had an unforgettable adventure.,#nature,Ilha do Mussulo,travel_tip,34,0,1.04,2023-03-31
Pba9a1867,U71a19fb3,cultural_info,Tips for Travelers,Had an unforgettable adventure.,#nature,Morro do Moco,feedback,61,0,2.31,2023-06-15
P6687510f,Ud2a4df82,feedback,My Travel Story,Had an unforgettable adventure.,#food,Quicama National Park,cultural_info,285,0,3.07,2024-05-04
Pd5f492fe,Ud3e6fb91,feedback,Tips for Travelers,Visited a wonderful place!,#nature,Praia Morena,feedback,103,0,1.35,2023-11-04
P232c4ba5,Ud3844cbc,travel_tip,Amazing Experience,The food was delicious!,#travel,Quicama National Park,recommendation,57,0,2.4,2024-08-22
P5186d461,Uf5be1057,recommendation,Cultural Insights,Highly recommend this destination.,#adventure,Morro do Moco,travel_tip,410,0,1.13,2023-07-13
P9ca11b72,Uc8f5227f,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#beach,Praia Morena,feedback,198,0,1.31,2023-05-30
Pca831e79,U20bdfc6f,feedback,My Travel Story,Visited a wonderful place!,#culture,Quicama National Park,recommendation,289,0,2.59,2023-09-10
Pc7f50226,U06e4ce21,travel_tip,Cultural Insights,Highly recommend this destination.,#adventure,Kalandula Falls,recommendation,385,1,1.53,2023-02-13
P4197d194,U1b41827f,cultural_info,Tips for Travelers,Visited a wonderful place!,#beach,Ilha do Mussulo,cultural_info,200,1,3.27,2023-08-19
Pc1228591,U14b39279,feedback,Tips for Travelers,Had an unforgettable adventure.,#food,Ilha do Mussulo,feedback,123,0,3.76,2024-05-24
P09addd66,Ua6aa420e,recommendation,Tips for Travelers,Visited a wonderful place!,#culture,Praia Morena,recommendation,360,0,4.2,2023-02-10
Pd783e01c,U18dd75bf,cultural_info,Tips for Travelers,The food was delicious!,#culture,Ilha do Mussulo,cultural_info,155,0,1.8,2023-11-12
P0e4fd56c,U7b524a54,travel_tip,Tips for Travelers,Had an unforgettable adventure.,#food,Quicama National Park,feedback,240,0,1.67,2023-04-04
Pa3bde22a,Ub4975c90,travel_tip,Cultural Insights,Visited a wonderful place!,#adventure,Ilha do Mussulo,cultural_info,478,0,1.42,2023-10-23
